"Date/Time";"Sensible Cooling";"Mech Vent + Nat Vent + Infiltration";"External Infiltration";"Total Cooling";"General Lighting";"Computer + Equip";"Occupancy";"Solar Gains Exterior Windows";"Zone Sensible Cooling";"Air Temperature";"Radiant Temperature";"Operative Temperature";"Room Electricity";"Lighting";"Cooling (Electricity)";"Outside Dry-Bulb Temperature";
;"kW";"ac/h";"kW";"kW";"kW";"kW";"kW";"kW";"kW";"°C";"°C";"°C";"kW";"kW";"kW";"°C";
"28/02/2002 11:00:00";"-61,23944";"0,694576";"1,962794";"-84,52521";"20,86597";"12,27962";"15,71474";"20,5442";"-61,23944";"24";"29,66973";"26,83486";"12,27962";"20,86597";"46,18864";"27";
"28/02/2002 12:00:00";"-59,03091";"0,692254";"2,653911";"-80,58401";"20,86597";"12,27962";"15,71474";"32,8512";"-59,03091";"24";"28,98194";"26,49097";"12,27962";"20,86597";"44,03498";"28";
"28/02/2002 13:00:00";"0";"0,707471";"-1,638553";"0";"0";"0";"0";"36,5211";"0";"27,91807";"30,03309";"28,97558";"0";"0";"0";"25,75";
"28/02/2002 14:00:00";"-66,98935";"0,698822";"0,959528";"-104,1252";"20,86597";"12,27962";"12,86696";"14,91838";"-64,56484";"24,19895";"31,29946";"27,7492";"12,27962";"20,86597";"56,89899";"25,75";
"28/02/2002 15:00:00";"-73,66119";"0,695427";"1,785764";"-100,2144";"20,86597";"12,27962";"15,69416";"12,88499";"-73,58452";"24,00745";"31,2951";"27,65127";"12,27962";"20,86597";"54,76195";"26,75";
"28/02/2002 16:00:00";"-71,96603";"0,694743";"1,962844";"-95,99768";"20,86597";"12,27962";"15,71189";"11,89626";"-71,95557";"24,00101";"31,1167";"27,55886";"12,27962";"20,86597";"52,45775";"27";
"28/02/2002 17:00:00";"-70,35365";"0,694696";"1,963324";"-93,48803";"20,86597";"12,27962";"15,71435";"8,084601";"-70,35226";"24,00014";"30,83934";"27,41973";"12,27962";"20,86597";"51,08635";"27";
"28/02/2002 18:00:00";"-67,38232";"0,694654";"1,963302";"-89,70727";"20,86597";"12,27962";"15,71469";"1,234363";"-67,38215";"24,00002";"30,35506";"27,17754";"12,27962";"20,86597";"49,02037";"27";
"28/02/2002 19:00:00";"0";"0,704715";"-0,848057";"0";"0";"0";"0";"0";"0";"28,04462";"29,7026";"28,87361";"0";"0";"0";"27";
"28/02/2002 20:00:00";"0";"0,706508";"-1,733228";"0";"0";"0";"0";"0";"0";"28,55923";"29,40245";"28,98084";"0";"0";"0";"26,25";
"28/02/2002 21:00:00";"0";"0,708327";"-2,378072";"0";"0";"0";"0";"0";"0";"28,46909";"29,01963";"28,74436";"0";"0";"0";"25,25";
"28/02/2002 22:00:00";"0";"0,70787";"-2,299038";"0";"0";"0";"0";"0";"0";"28,10289";"28,62689";"28,36489";"0";"0";"0";"25";
"28/02/2002 23:00:00";"0";"0,707179";"-2,123592";"0";"0";"0";"0";"0";"0";"27,85281";"28,24819";"28,0505";"0";"0";"0";"25";
"01/03/2002";"0";"0,706466";"-1,92738";"0";"0";"0";"0";"0";"0";"27,57314";"27,91556";"27,74435";"0";"0";"0";"25";
"01/03/2002 01:00:00";"0";"0,705834";"-1,745155";"0";"0";"0";"0";"0";"0";"27,31521";"27,62473";"27,46997";"0";"0";"0";"25";
"01/03/2002 02:00:00";"0";"0,705232";"-1,56924";"0";"0";"0";"0";"0";"0";"27,06482";"27,32912";"27,19697";"0";"0";"0";"25";
"01/03/2002 03:00:00";"0";"0,704625";"-1,390578";"0";"0";"0";"0";"0";"0";"26,80984";"27,03885";"26,92434";"0";"0";"0";"25";
"01/03/2002 04:00:00";"0";"0,704072";"-1,22104";"0";"0";"0";"0";"0";"0";"26,56781";"26,76554";"26,66668";"0";"0";"0";"25";
"01/03/2002 05:00:00";"0";"0,703437";"-1,060708";"0";"0";"0";"0";"0";"0";"26,34033";"26,50889";"26,42461";"0";"0";"0";"25";
"01/03/2002 06:00:00";"0";"0,703425";"-1,009293";"0";"0";"0";"0";"1,165343";"0";"26,11518";"26,28571";"26,20045";"0";"0";"0";"24,85";
"01/03/2002 07:00:00";"0";"0,703075";"-0,905151";"0";"0";"0";"0";"6,781902";"0";"26,06657";"26,31974";"26,19316";"0";"0";"0";"24,95";
"01/03/2002 08:00:00";"0";"0,701012";"-0,120896";"0";"0";"0";"0";"12,75123";"0";"26,49733";"26,79722";"26,64728";"0";"0";"0";"26,5";
"01/03/2002 09:00:00";"-45,0166";"0,693622";"2,437501";"-94,21658";"20,86597";"12,27962";"14,17755";"18,48767";"-43,8564";"24,06826";"27,94566";"26,00696";"12,27962";"20,86597";"51,48447";"27,75";
"01/03/2002 10:00:00";"-59,25548";"0,691064";"3,169821";"-89,60925";"20,86597";"12,27962";"15,71474";"26,79689";"-59,25547";"24";"29,42302";"26,71151";"12,27962";"20,86597";"48,9668";"28,75";
"01/03/2002 11:00:00";"-70,3233";"0,693817";"2,312267";"-100,8796";"20,86597";"12,27962";"15,71474";"32,80982";"-70,3233";"24";"31,43585";"27,71793";"12,27962";"20,86597";"55,12545";"27,5";
"01/03/2002 12:00:00";"-84,06664";"0,694691";"2,071753";"-113,8089";"20,86597";"12,27962";"15,71474";"29,88216";"-84,06664";"24";"33,33877";"28,66939";"12,27962";"20,86597";"62,19067";"27,15";
"01/03/2002 13:00:00";"0";"0,710304";"-2,308949";"0";"0";"0";"0";"29,9216";"0";"31,70729";"34,85714";"33,28222";"0";"0";"0";"28,55";
"01/03/2002 14:00:00";"-101,3479";"0,690962";"3,471948";"-153,3825";"20,86597";"12,27962";"9,208628";"29,53736";"-96,31676";"24,53963";"35,97508";"30,25735";"12,27962";"20,86597";"83,81559";"29,75";
"01/03/2002 15:00:00";"-110,5846";"0,690431";"3,397593";"-140,0337";"20,86597";"12,27962";"15,70932";"31,54798";"-110,558";"24,00237";"35,65971";"29,83104";"12,27962";"20,86597";"76,52116";"29,1";
"01/03/2002 16:00:00";"-106,1074";"0,691733";"2,989786";"-133,9717";"20,86597";"12,27962";"15,71364";"25,6753";"-106,1021";"24,00047";"35,24475";"29,62261";"12,27962";"20,86597";"73,20856";"28,5";
"01/03/2002 17:00:00";"-99,99225";"0,692668";"2,719186";"-127,4156";"20,86597";"12,27962";"15,71453";"11,6285";"-99,99128";"24,00009";"34,39155";"29,19582";"12,27962";"20,86597";"69,62601";"28,1";
"01/03/2002 18:00:00";"-91,59819";"0,693258";"2,548927";"-118,5643";"20,86597";"12,27962";"15,7147";"1,426637";"-91,59802";"24,00002";"33,25328";"28,62665";"12,27962";"20,86597";"64,78922";"27,85";
"01/03/2002 19:00:00";"0";"0,707617";"-1,546757";"0";"0";"0";"0";"0";"0";"30,00514";"32,15345";"31,07929";"0";"0";"0";"27,95";
"01/03/2002 20:00:00";"0";"0,708381";"-2,267757";"0";"0";"0";"0";"0";"0";"30,6385";"31,6403";"31,1394";"0";"0";"0";"27,55";
"01/03/2002 21:00:00";"0";"0,709155";"-2,647222";"0";"0";"0";"0";"0";"0";"30,57415";"31,03038";"30,80226";"0";"0";"0";"26,95";
"01/03/2002 22:00:00";"0";"0,707974";"-2,332256";"0";"0";"0";"0";"0";"0";"30,12112";"30,47882";"30,29997";"0";"0";"0";"26,95";
"01/03/2002 23:00:00";"0";"0,706861";"-2,020222";"0";"0";"0";"0";"0";"0";"29,7238";"30,00923";"29,86651";"0";"0";"0";"27";
"02/03/2002";"0";"0,706007";"-1,771505";"0";"0";"0";"0";"0";"0";"29,36861";"29,6232";"29,4959";"0";"0";"0";"27";
"02/03/2002 01:00:00";"0";"0,706704";"-2,026295";"0";"0";"0";"0";"0";"0";"28,97855";"29,27701";"29,12778";"0";"0";"0";"26,25";
"02/03/2002 02:00:00";"0";"0,706458";"-1,949682";"0";"0";"0";"0";"0";"0";"28,61674";"28,93462";"28,77568";"0";"0";"0";"26";
"02/03/2002 03:00:00";"0";"0,705685";"-1,686462";"0";"0";"0";"0";"0";"0";"28,24126";"28,43432";"28,33779";"0";"0";"0";"26";
"02/03/2002 04:00:00";"0";"0,704492";"-1,317565";"0";"0";"0";"0";"0";"0";"27,71289";"27,85406";"27,78348";"0";"0";"0";"26";
"02/03/2002 05:00:00";"0";"0,703658";"-1,076679";"0";"0";"0";"0";"0";"0";"27,36761";"27,50749";"27,43755";"0";"0";"0";"26";
"02/03/2002 06:00:00";"0";"0,703091";"-0,933923";"0";"0";"0";"0";"0,822707";"0";"27,16217";"27,29168";"27,22693";"0";"0";"0";"26";
"02/03/2002 07:00:00";"0";"0,702919";"-0,893462";"0";"0";"0";"0";"6,509511";"0";"27,10404";"27,31889";"27,21147";"0";"0";"0";"26";
"02/03/2002 08:00:00";"0";"0,70392";"-1,15483";"0";"0";"0";"0";"15,56666";"0";"27,47682";"27,97393";"27,72537";"0";"0";"0";"26";
"02/03/2002 09:00:00";"-50,32149";"0,700997";"0,282856";"-110,1247";"20,86597";"12,27962";"13,68263";"13,6538";"-48,03243";"24,82138";"28,37653";"26,59895";"12,27962";"20,86597";"60,17745";"25,4";
"02/03/2002 10:00:00";"-49,39236";"0,697379";"1,136311";"-75,44392";"20,86597";"12,27962";"15,71473";"13,4239";"-49,39235";"24";"27,77225";"25,88613";"12,27962";"20,86597";"41,22618";"25,8";
"02/03/2002 11:00:00";"-53,96527";"0,693802";"2,312453";"-81,38515";"20,86597";"12,27962";"15,71474";"22,30091";"-53,96527";"24";"28,49645";"26,24822";"12,27962";"20,86597";"44,47276";"27,5";
"02/03/2002 12:00:00";"-63,25103";"0,691167";"3,167965";"-92,97169";"20,86597";"12,27962";"15,71474";"28,91546";"-63,25103";"24";"30,02854";"27,01427";"12,27962";"20,86597";"50,80421";"28,75";
"02/03/2002 13:00:00";"0";"0,703253";"-0,257004";"0";"0";"0";"0";"27,4723";"0";"29,19608";"31,44234";"30,31921";"0";"0";"0";"29";
"02/03/2002 14:00:00";"0";"0,707335";"-1,619984";"0";"0";"0";"0";"19,73947";"0";"31,16835";"32,56675";"31,86755";"0";"0";"0";"29";
"02/03/2002 15:00:00";"0";"0,709171";"-2,422294";"0";"0";"0";"0";"18,21305";"0";"31,87469";"33,01102";"32,44286";"0";"0";"0";"28,55";
"02/03/2002 16:00:00";"0";"0,710292";"-2,946955";"0";"0";"0";"0";"15,57119";"0";"32,17966";"33,1716";"32,67563";"0";"0";"0";"28,1";
"02/03/2002 17:00:00";"0";"0,709847";"-2,877291";"0";"0";"0";"0";"7,477335";"0";"31,97562";"32,96091";"32,46826";"0";"0";"0";"28";
"02/03/2002 18:00:00";"0";"0,708999";"-2,661278";"0";"0";"0";"0";"2,019252";"0";"31,66317";"32,45991";"32,06154";"0";"0";"0";"28";
"02/03/2002 19:00:00";"0";"0,709933";"-2,855939";"0";"0";"0";"0";"0";"0";"31,18126";"31,80572";"31,49349";"0";"0";"0";"27,25";
"02/03/2002 20:00:00";"0";"0,708921";"-2,678567";"0";"0";"0";"0";"0";"0";"30,67241";"31,14958";"30,91099";"0";"0";"0";"27";
"02/03/2002 21:00:00";"0";"0,707891";"-2,355389";"0";"0";"0";"0";"0";"0";"30,20801";"30,55383";"30,38092";"0";"0";"0";"27";
"02/03/2002 22:00:00";"0";"0,706751";"-2,021089";"0";"0";"0";"0";"0";"0";"29,72575";"29,98504";"29,85539";"0";"0";"0";"27";
"02/03/2002 23:00:00";"0";"0,705646";"-1,690869";"0";"0";"0";"0";"0";"0";"29,25113";"29,45838";"29,35475";"0";"0";"0";"27";
"03/03/2002";"0";"0,706133";"-1,858015";"0";"0";"0";"0";"0";"0";"28,73669";"28,96433";"28,85051";"0";"0";"0";"26,25";
"03/03/2002 01:00:00";"0";"0,705612";"-1,698747";"0";"0";"0";"0";"0";"0";"28,25911";"28,4854";"28,37225";"0";"0";"0";"26";
"03/03/2002 02:00:00";"0";"0,70619";"-1,888631";"0";"0";"0";"0";"0";"0";"27,77562";"28,01115";"27,89339";"0";"0";"0";"25,25";
"03/03/2002 03:00:00";"0";"0,705466";"-1,646522";"0";"0";"0";"0";"0";"0";"27,3286";"27,55753";"27,44307";"0";"0";"0";"25,15";
"03/03/2002 04:00:00";"0";"0,704841";"-1,458908";"0";"0";"0";"0";"0";"0";"26,95979";"27,14483";"27,05231";"0";"0";"0";"25,05";
"03/03/2002 05:00:00";"0";"0,704147";"-1,248214";"0";"0";"0";"0";"0";"0";"26,60707";"26,7768";"26,69193";"0";"0";"0";"25";
"03/03/2002 06:00:00";"0";"0,703391";"-1,008192";"0";"0";"0";"0";"0,7290255";"0";"26,3392";"26,48584";"26,41252";"0";"0";"0";"25,075";
"03/03/2002 07:00:00";"0";"0,701681";"-0,476167";"0";"0";"0";"0";"3,941979";"0";"26,28037";"26,39875";"26,33956";"0";"0";"0";"25,775";
"03/03/2002 08:00:00";"0";"0,700153";"0,005031";"0";"0";"0";"0";"9,221979";"0";"26,56719";"26,67467";"26,62093";"0";"0";"0";"26,75";
"03/03/2002 09:00:00";"0";"0,698973";"0,67404";"0";"0";"0";"0";"16,983";"0";"27,35256";"27,53301";"27,44279";"0";"0";"0";"28,5";
"03/03/2002 10:00:00";"0";"0,698949";"0,744743";"0";"0";"0";"0";"24,56946";"0";"28,49747";"28,9406";"28,71904";"0";"0";"0";"29,75";
"03/03/2002 11:00:00";"0";"0,702014";"-0,224226";"0";"0";"0";"0";"32,34435";"0";"30,14938";"30,77603";"30,46271";"0";"0";"0";"30";
"03/03/2002 12:00:00";"0";"0,705236";"-1,216466";"0";"0";"0";"0";"28,77279";"0";"31,58713";"32,37507";"31,9811";"0";"0";"0";"30";
"03/03/2002 13:00:00";"0";"0,707499";"-1,980332";"0";"0";"0";"0";"26,74206";"0";"32,69688";"33,70723";"33,20206";"0";"0";"0";"30";
"03/03/2002 14:00:00";"0";"0,709487";"-2,607717";"0";"0";"0";"0";"23,19779";"0";"33,61087";"34,52139";"34,06613";"0";"0";"0";"30";
"03/03/2002 15:00:00";"0";"0,709695";"-2,86017";"0";"0";"0";"0";"17,36346";"0";"33,82515";"34,74153";"34,28334";"0";"0";"0";"29,85";
"03/03/2002 16:00:00";"0";"0,711192";"-3,319732";"0";"0";"0";"0";"21,8569";"0";"33,83518";"34,96663";"34,40091";"0";"0";"0";"29,2";
"03/03/2002 17:00:00";"0";"0,712568";"-3,7537";"0";"0";"0";"0";"9,363818";"0";"33,49887";"34,63033";"34,0646";"0";"0";"0";"28,25";
"03/03/2002 18:00:00";"0";"0,714315";"-4,033889";"0";"0";"0";"0";"2,081729";"0";"32,88088";"33,81321";"33,34705";"0";"0";"0";"27,25";
"03/03/2002 19:00:00";"0";"0,712761";"-3,698795";"0";"0";"0";"0";"0";"0";"32,14319";"32,84832";"32,49575";"0";"0";"0";"27";
"03/03/2002 20:00:00";"0";"0,711523";"-3,326419";"0";"0";"0";"0";"0";"0";"31,60429";"32,00189";"31,80309";"0";"0";"0";"27";
"03/03/2002 21:00:00";"0";"0,710366";"-2,852806";"0";"0";"0";"0";"0";"0";"30,92271";"31,27091";"31,09681";"0";"0";"0";"27";
"03/03/2002 22:00:00";"0";"0,708203";"-2,453745";"0";"0";"0";"0";"0";"0";"30,34687";"30,62475";"30,48581";"0";"0";"0";"27";
"03/03/2002 23:00:00";"0";"0,706947";"-2,074675";"0";"0";"0";"0";"0";"0";"29,80412";"30,0467";"29,92541";"0";"0";"0";"27";
"04/03/2002";"0";"0,706461";"-1,928849";"0";"0";"0";"0";"0";"0";"29,29264";"29,51306";"29,40285";"0";"0";"0";"26,7";
"04/03/2002 01:00:00";"0";"0,706531";"-1,948654";"0";"0";"0";"0";"0";"0";"28,76802";"29,00194";"28,88498";"0";"0";"0";"26,15";
"04/03/2002 02:00:00";"0";"0,705808";"-1,732149";"0";"0";"0";"0";"0";"0";"28,30703";"28,52447";"28,41575";"0";"0";"0";"26";
"04/03/2002 03:00:00";"0";"0,705442";"-1,653048";"0";"0";"0";"0";"0";"0";"27,89174";"28,09699";"27,99437";"0";"0";"0";"25,7";
"04/03/2002 04:00:00";"0";"0,70575";"-1,736711";"0";"0";"0";"0";"0";"0";"27,45898";"27,68502";"27,572";"0";"0";"0";"25,15";
"04/03/2002 05:00:00";"0";"0,705234";"-1,56984";"0";"0";"0";"0";"0";"0";"27,06971";"27,28146";"27,17558";"0";"0";"0";"25";
"04/03/2002 06:00:00";"0";"0,704121";"-1,250238";"0";"0";"0";"0";"0,9563686";"0";"26,76237";"26,93513";"26,84875";"0";"0";"0";"25,15";
"04/03/2002 07:00:00";"0";"0,702499";"-0,742358";"0";"0";"0";"0";"6,318205";"0";"26,6872";"26,86297";"26,77508";"0";"0";"0";"25,8";
"04/03/2002 08:00:00";"0";"0,700335";"0,094596";"0";"0";"0";"0";"16,05471";"0";"27,18793";"27,41483";"27,30138";"0";"0";"0";"27,5";
"04/03/2002 09:00:00";"-54,74495";"0,693758";"2,595437";"-120,0334";"20,86597";"12,27962";"13,72423";"24,20123";"-52,46521";"24,82843";"28,85101";"26,83972";"12,27962";"20,86597";"65,59204";"28,75";
"04/03/2002 10:00:00";"-65,00668";"0,688636";"3,849466";"-100,49";"20,86597";"12,27962";"15,71472";"25,43056";"-65,00663";"24";"30,33839";"27,1692";"12,27962";"20,86597";"54,91259";"29,75";
"04/03/2002 11:00:00";"-75,21638";"0,686524";"4,525412";"-105,9107";"20,86597";"12,27962";"15,71474";"24,66136";"-75,21638";"24";"31,58881";"27,79441";"12,27962";"20,86597";"57,87471";"30,75";
"04/03/2002 12:00:00";"-82,80552";"0,686583";"4,491337";"-111,6576";"20,86597";"12,27962";"15,71474";"27,1957";"-82,80552";"24";"32,59801";"28,29901";"12,27962";"20,86597";"61,01506";"30,7";
"04/03/2002 13:00:00";"0";"0,703179";"-0,282052";"0";"0";"0";"0";"32,20382";"0";"31,13593";"33,798";"32,46697";"0";"0";"0";"30,9";
"04/03/2002 14:00:00";"-97,71512";"0,687023";"4,426976";"-143,2863";"20,86597";"12,27962";"9,774543";"35,14135";"-93,11551";"24,36634";"35,45638";"29,91136";"12,27962";"20,86597";"78,29854";"31";
"04/03/2002 15:00:00";"-112,3825";"0,685642";"4,671619";"-134,6805";"20,86597";"12,27962";"15,69795";"34,5686";"-112,2997";"24,00741";"35,7774";"29,8924";"12,27962";"20,86597";"73,59589";"31";
"04/03/2002 16:00:00";"-109,1322";"0,687388";"4,172381";"-132,5167";"20,86597";"12,27962";"15,71128";"23,60375";"-109,1154";"24,0015";"35,51122";"29,75636";"12,27962";"20,86597";"72,41351";"30,25";
"04/03/2002 17:00:00";"-103,5869";"0,689818";"3,498563";"-127,8403";"20,86597";"12,27962";"15,71405";"14,94941";"-103,5836";"24,00029";"34,76046";"29,38037";"12,27962";"20,86597";"69,85808";"29,25";
"04/03/2002 18:00:00";"-93,81083";"0,692083";"2,820597";"-118,5478";"20,86597";"12,27962";"15,71461";"2,233656";"-93,81026";"24,00005";"33,47113";"28,73559";"12,27962";"20,86597";"64,78023";"28,25";
"04/03/2002 19:00:00";"0";"0,707485";"-1,563535";"0";"0";"0";"0";"0";"0";"30,08036";"32,2225";"31,15143";"0";"0";"0";"28";
"04/03/2002 20:00:00";"0";"0,709159";"-2,461412";"0";"0";"0";"0";"0";"0";"30,6159";"31,61303";"31,11446";"0";"0";"0";"27,25";
"04/03/2002 21:00:00";"0";"0,7085";"-2,4018";"0";"0";"0";"0";"0";"0";"30,5783";"30,95313";"30,76571";"0";"0";"0";"27,3";
"04/03/2002 22:00:00";"0";"0,707608";"-2,204804";"0";"0";"0";"0";"0";"0";"30,08975";"30,37923";"30,23449";"0";"0";"0";"27,1";
"04/03/2002 23:00:00";"0";"0,70646";"-1,926117";"0";"0";"0";"0";"0";"0";"29,58855";"29,84536";"29,71696";"0";"0";"0";"27";
"05/03/2002";"0";"0,705177";"-1,53328";"0";"0";"0";"0";"0";"0";"29,17578";"29,35972";"29,26775";"0";"0";"0";"27,15";
"05/03/2002 01:00:00";"0";"0,704524";"-1,324954";"0";"0";"0";"0";"0";"0";"28,77726";"28,93179";"28,85452";"0";"0";"0";"27,05";
"05/03/2002 02:00:00";"0";"0,703595";"-1,064748";"0";"0";"0";"0";"0";"0";"28,43023";"28,55885";"28,49454";"0";"0";"0";"27,075";
"05/03/2002 03:00:00";"0";"0,702638";"-0,80009";"0";"0";"0";"0";"0";"0";"28,1514";"28,23928";"28,19534";"0";"0";"0";"27,175";
"05/03/2002 04:00:00";"0";"0,702302";"-0,701828";"0";"0";"0";"0";"0";"0";"27,88561";"27,96314";"27,92438";"0";"0";"0";"27,05";
"05/03/2002 05:00:00";"0";"0,701902";"-0,576422";"0";"0";"0";"0";"0";"0";"27,65442";"27,72347";"27,68894";"0";"0";"0";"27";
"05/03/2002 06:00:00";"0";"0,702677";"-0,817027";"0";"0";"0";"0";"1,49135";"0";"27,39729";"27,51489";"27,45609";"0";"0";"0";"26,4";
"05/03/2002 07:00:00";"0";"0,701812";"-0,540543";"0";"0";"0";"0";"7,907316";"0";"27,40067";"27,60676";"27,50371";"0";"0";"0";"26,8";
"05/03/2002 08:00:00";"0";"0,700989";"-0,206008";"0";"0";"0";"0";"15,36898";"0";"27,87114";"28,17369";"28,02241";"0";"0";"0";"27,75";
"05/03/2002 09:00:00";"-57,13427";"0,691903";"3,018058";"-118,8332";"20,86597";"12,27962";"13,36245";"22,00687";"-54,51749";"24,95322";"29,36799";"27,1606";"12,27962";"20,86597";"64,93619";"29,5";
"05/03/2002 10:00:00";"-66,87167";"0,687821";"4,014258";"-96,98202";"20,86597";"12,27962";"15,71474";"23,80271";"-66,87166";"24";"30,49928";"27,24964";"12,27962";"20,86597";"52,99564";"30";
"05/03/2002 11:00:00";"-76,10049";"0,686104";"4,517873";"-103,76";"20,86597";"12,27962";"15,71474";"24,10036";"-76,10049";"24";"31,66234";"27,83117";"12,27962";"20,86597";"56,69944";"30,75";
"05/03/2002 12:00:00";"-85,61482";"0,685533";"4,682241";"-109,7634";"20,86597";"12,27962";"15,71474";"30,41509";"-85,61482";"24";"32,97486";"28,48743";"12,27962";"20,86597";"59,98002";"31";
"05/03/2002 13:00:00";"0";"0,703904";"-0,582865";"0";"0";"0";"0";"35,67723";"0";"31,67425";"34,53228";"33,10326";"0";"0";"0";"31";
"05/03/2002 14:00:00";"-100,5218";"0,688815";"3,931029";"-148,3394";"20,86597";"12,27962";"9,230749";"34,63799";"-95,60289";"24,35565";"36,24314";"30,29939";"12,27962";"20,86597";"81,05981";"30,25";
"05/03/2002 15:00:00";"-116,4351";"0,691689";"2,968213";"-142,4387";"20,86597";"12,27962";"15,65451";"31,63071";"-116,1312";"24,02689";"36,40933";"30,21811";"12,27962";"20,86597";"77,83534";"28,5";
"05/03/2002 16:00:00";"-112,8828";"0,69103";"3,15491";"-139,3048";"20,86597";"12,27962";"15,70208";"24,41227";"-112,8198";"24,00555";"36,05608";"30,03082";"12,27962";"20,86597";"76,12286";"28,75";
"05/03/2002 17:00:00";"-106,6592";"0,690293";"3,328016";"-132,1757";"20,86597";"12,27962";"15,71216";"11,58573";"-106,6468";"24,0011";"35,11824";"29,55967";"12,27962";"20,86597";"72,22716";"29";
"05/03/2002 18:00:00";"-96,26756";"0,691728";"2,920705";"-119,5704";"20,86597";"12,27962";"15,71424";"1,68071";"-96,26533";"24,0002";"33,73662";"28,86841";"12,27962";"20,86597";"65,33904";"28,4";
"05/03/2002 19:00:00";"0";"0,707765";"-1,643225";"0";"0";"0";"0";"0";"0";"30,24611";"32,41148";"31,32879";"0";"0";"0";"28,05";
"05/03/2002 20:00:00";"0";"0,707949";"-2,098835";"0";"0";"0";"0";"0";"0";"30,85197";"31,77032";"31,31115";"0";"0";"0";"28";
"05/03/2002 21:00:00";"0";"0,708121";"-2,295303";"0";"0";"0";"0";"0";"0";"30,82969";"31,11783";"30,97376";"0";"0";"0";"27,7";
"05/03/2002 22:00:00";"0";"0,706277";"-1,804369";"0";"0";"0";"0";"0";"0";"30,32175";"30,5587";"30,44023";"0";"0";"0";"27,9";
"05/03/2002 23:00:00";"0";"0,704999";"-1,452523";"0";"0";"0";"0";"0";"0";"29,91695";"30,08376";"30,00035";"0";"0";"0";"28";
"06/03/2002";"0";"0,704934";"-1,466539";"0";"0";"0";"0";"0";"0";"29,4847";"29,65658";"29,57064";"0";"0";"0";"27,55";
"06/03/2002 01:00:00";"0";"0,704884";"-1,476439";"0";"0";"0";"0";"0";"0";"29,04767";"29,23583";"29,14175";"0";"0";"0";"27,1";
"06/03/2002 02:00:00";"0";"0,704251";"-1,281799";"0";"0";"0";"0";"0";"0";"28,66769";"28,8301";"28,74889";"0";"0";"0";"27";
"06/03/2002 03:00:00";"0";"0,703526";"-1,049888";"0";"0";"0";"0";"0";"0";"28,33525";"28,46207";"28,39866";"0";"0";"0";"27";
"06/03/2002 04:00:00";"0";"0,702808";"-0,840229";"0";"0";"0";"0";"0";"0";"28,0339";"28,13152";"28,08271";"0";"0";"0";"27";
"06/03/2002 05:00:00";"0";"0,703738";"-1,11927";"0";"0";"0";"0";"0";"0";"27,68144";"27,82377";"27,7526";"0";"0";"0";"26,25";
"06/03/2002 06:00:00";"0";"0,702695";"-0,811462";"0";"0";"0";"0";"1,278606";"0";"27,43952";"27,58986";"27,51469";"0";"0";"0";"26,45";
"06/03/2002 07:00:00";"0";"0,700385";"-0,080155";"0";"0";"0";"0";"5,941576";"0";"27,58969";"27,68034";"27,63501";"0";"0";"0";"27,65";
"06/03/2002 08:00:00";"0";"0,700545";"-0,134124";"0";"0";"0";"0";"13,41712";"0";"28,01777";"28,20327";"28,11052";"0";"0";"0";"28";
"06/03/2002 09:00:00";"-58,17786";"0,693787";"2,509453";"-120,3978";"20,86597";"12,27962";"13,3385";"27,30316";"-55,57205";"24,95067";"29,67288";"27,31178";"12,27962";"20,86597";"65,79114";"28,75";
"06/03/2002 10:00:00";"-69,79639";"0,690262";"3,339393";"-102,3503";"20,86597";"12,27962";"15,71474";"27,5878";"-69,79639";"24";"31,06155";"27,53078";"12,27962";"20,86597";"55,92912";"29";
"06/03/2002 11:00:00";"-81,37592";"0,688523";"3,847991";"-111,7779";"20,86597";"12,27962";"15,71474";"27,6774";"-81,37592";"24";"32,55657";"28,27829";"12,27962";"20,86597";"61,08081";"29,75";
"06/03/2002 12:00:00";"-90,40647";"0,689322";"3,607828";"-115,8982";"20,86597";"12,27962";"15,71474";"28,37457";"-90,40647";"24";"33,7091";"28,85455";"12,27962";"20,86597";"63,33236";"29,4";
"06/03/2002 13:00:00";"0";"0,708187";"-1,819386";"0";"0";"0";"0";"35,15459";"0";"31,50664";"34,48851";"32,99757";"0";"0";"0";"29,05";
"06/03/2002 14:00:00";"-94,84911";"0,693352";"2,590555";"-142,9758";"20,86597";"12,27962";"9,629413";"37,52044";"-90,18849";"24,33446";"35,68742";"30,01094";"12,27962";"20,86597";"78,12885";"28,25";
"06/03/2002 15:00:00";"-108,8724";"0,690936";"3,145977";"-134,4108";"20,86597";"12,27962";"15,66159";"23,56324";"-108,6145";"24,02301";"35,34366";"29,68333";"12,27962";"20,86597";"73,44855";"28,75";
"06/03/2002 16:00:00";"-104,4659";"0,690245";"3,328753";"-128,4119";"20,86597";"12,27962";"15,70426";"19,38564";"-104,4162";"24,00444";"34,98223";"29,49334";"12,27962";"20,86597";"70,17045";"29";
"06/03/2002 17:00:00";"-98,50667";"0,691829";"2,819643";"-121,9959";"20,86597";"12,27962";"15,71275";"7,843593";"-98,49754";"24,00082";"34,19915";"29,09999";"12,27962";"20,86597";"66,66441";"28,25";
